year,Pipeline,Region From,Region To,State From,County From,State To,County To,Capacity (mmcfd),Notes
1996.0,Great Lakes Gas Trans Ltd,Canada,Midwest,Ontario,Ontario,Michigan,St. Clair,1482.0,
1996.0,Great Lakes Gas Trans Ltd,Midwest,Intra-regional,Wisconsin,Iron,Michigan,Gogebic,2100.0,
1996.0,Great Lakes Gas Trans Ltd,Midwest,Intra-regional,Wisconsin,Douglas,Minnesota,St Louis,2226.0,
1996.0,Guardian Pipeline Co,Midwest,Intra-regional,Illinois,Mchenry,Wisconsin,Walworth,0.0,
1996.0,Gulf South Pipeline Co,South Central,Southeast,Alabama,Baldwin,Florida,Escambia,165.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Alabama,Mobile,Mississippi,George,200.0,
1996.0,Gulf South Pipeline Co,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Louisiana,Cameron,0.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Louisiana,Madison,Mississippi,Warren,80.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Louisiana,St. Tammany,Mississippi,Hancock,950.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Louisiana,Caddo,Texas,Harrison,20.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Mississippi,Jackson,Alabama,Mobile,950.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Mississippi,Hancock,Louisiana,St. Tammany,310.0,
1996.0,Gulf South Pipeline Co,South Central,Intra-regional,Texas,Newton,Louisiana,Beauregard,825.0,
1996.0,Gulf States Transmission Corp,South Central,Intra-regional,Texas,Harrison,Louisiana,Caddo,75.0,
1996.0,Gulfstream Natural Gas System (via the Gulf of Mexico),South Central,Southeast,Alabama,Mobile,Florida,Manatee,0.0,
1996.0,Havre Pipeline Co,Mountain,Canada,Montana,Blaine,Saskatchewan,Saskatchewan,60.0,
1996.0,High Island Offshore Sys,Gulf of Mexico,Intra-regional,Gulf of Mexico - Deepwater,High Island South,Gulf of Mexico,WC167,500.0,
1996.0,Houston Pipeline Co,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Texas,Kleberg,230.0,
1996.0,Interenergy Sheffield Pipeline,Canada,Mountain,Saskatchewan,Saskatchewan,North Dakota,Burke,0.0,
1996.0,International Paper Pipeline,South Central,Intra-regional,Louisiana,Concorde,Mississippi,Adams,15.0,
1996.0,Interstate Power Co,Midwest,Intra-regional,Illinois,Carroll,Iowa,Clinton,75.0,
1996.0,Interstate Power Co,Midwest,Intra-regional,Iowa,Clinton,Illinois,Carroll,75.0,
1996.0,Iroquois Pipeline Co,Northeast,Intra-regional,Connecticut,New Haven,New York,Suffolk,250.0,
1996.0,Iroquois Pipeline Co,Northeast,Intra-regional,New York,Dutchess,Connecticut,Litchfield,420.0,
1996.0,Iroquois Pipeline Co,Canada,Northeast,Ontario,Ontario,New York,St Lawrence,858.0,
1996.0,Kelso-Beaver Pipeline Co,Pacific,Intra-regional,Washington,Cowlitz,Oregon,Columbia,200.0,
1996.0,Kern River Gas Trans Co,Mountain,Pacific,Nevada,Clark,California,San Bernardino,700.0,
1996.0,Kern River Gas Trans Co,Mountain,Intra-regional,Utah,Washington,Nevada,Lincoln,775.0,
1996.0,Kern River Gas Trans Co,Mountain,Intra-regional,Wyoming,Uinta,Utah,Summit,830.0,
1996.0,Kinder Morgan Border Pipeline LP,Mexico,South Central,Mexico,Tamaulipas,Texas,Hidalgo,0.0,
1996.0,Kinder Morgan Border Pipeline LP,South Central,Mexico,Texas,Hidalgo,Mexico,Tamaulipas,50.0,
1996.0,Kinder-Morgan Texas Pipeline Co,South Central,Mexico,Texas,Starr,Mexico,Tamaulipas,0.0,
1996.0,KO Transmission Co,Midwest,Northeast,Kentucky,Campbell,Ohio,Hamilton,219.0,
1996.0,KO Transmission Co,Northeast,Midwest,Ohio,Hamilton,Kentucky,Campbell,219.0,
1996.0,Marion Natural Gas System Co,Midwest,South Central,Tennessee,Marion,Alabama,Jackson,10.0,
1996.0,Maritimes/Northeast PL Co,Northeast,Intra-regional,Maine,York,New Hampshire,Rockingham,0.0,
1996.0,Maritimes/Northeast PL Co,Canada,Northeast,New Brunswick,New Brunswick,Maine,Washington,0.0,
1996.0,Maritimes/Northeast PL Co,Northeast,Intra-regional,New Hampshire,Rockingham,Massachusetts,Essex,0.0,
1996.0,Matagorda Offshore Pipeline System (MOPS),Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Texas,Calhoun,480.0,
1996.0,Midcontinent Express Pipeline LLC,South Central,Intra-regional,Louisiana,Madison,Mississippi,Warren,0.0,
1996.0,Midcontinent Express Pipeline LLC,South Central,Intra-regional,Mississippi,Clarke,Alabama,Choctaw,0.0,
1996.0,Midcontinent Express Pipeline LLC,South Central,Intra-regional,Oklahoma,Bryan,Texas,Fannin,0.0,
1996.0,Midcontinent Express Pipeline LLC,South Central,Intra-regional,Texas,Cass,Louisiana,Caddo,0.0,
1996.0,Midwestern Gas Trans Co,Midwest,Intra-regional,Illinois,Clark,Indiana,Vigo,0.0,
1996.0,Midwestern Gas Trans Co,Midwest,Intra-regional,Indiana,Vigo,Illinois,Clark,650.0,
1996.0,Midwestern Gas Trans Co,Midwest,Intra-regional,Indiana,Spencer,Kentucky,Davees,0.0,
1996.0,Midwestern Gas Trans Co,Midwest,Intra-regional,Kentucky,Davees,Indiana,Spencer,664.0,
1996.0,Midwestern Gas Trans Co,Midwest,Intra-regional,Kentucky,Simpson,Tennessee,Sumner,0.0,
1996.0,Midwestern Gas Trans Co,Midwest,Intra-regional,Tennessee,Sumner,Kentucky,Simpson,665.0,
1996.0,Mississippi Canyon Gas PL Co,Gulf of Mexico,South Central,Gulf of Mexico,West Delta 143,Louisiana,Plaquemines,800.0,
1996.0,Missouri Interstate Pipeline Co,Midwest,Intra-regional,Illinois,Madison,Missouri,St Charles,0.0,
1996.0,Mobile Bay Producers,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Alabama,Mobile,600.0,
1996.0,Mohave Pipeline Co,Mountain,Pacific,Arizona,Mohave,California,San Bernardino,400.0,
1996.0,Mustang Island,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Texas,Nueces,200.0,
1996.0,Nat Gas P L Co Of America,South Central,Midwest,Arkansas,Clay,Missouri,Butler,1574.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Arkansas,Miller,Texas,Cass,600.0,
1996.0,Nat Gas P L Co Of America,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Texas,Jefferson,150.0,
1996.0,Nat Gas P L Co Of America,Midwest,Intra-regional,Illinois,Cook,Indiana,Lake,600.0,
1996.0,Nat Gas P L Co Of America,Midwest,Intra-regional,Illinois,Mchenry,Wisconsin,Kenosha,55.0,
1996.0,Nat Gas P L Co Of America,Midwest,Intra-regional,Iowa,Muscatine,Illinois,Rock Island,1660.0,
1996.0,Nat Gas P L Co Of America,South Central,Mountain,Kansas,Washington,Nebraska,Jefferson,1175.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Kansas,Meade,Oklahoma,Beaver,300.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Louisiana,Cameron,Texas,Jefferson,140.0,
1996.0,Nat Gas P L Co Of America,Midwest,Intra-regional,Missouri,Perry,Illinois,Jackson,1650.0,
1996.0,Nat Gas P L Co Of America,Mountain,Midwest,Nebraska,Cass,Iowa,Mills,1389.0,
1996.0,Nat Gas P L Co Of America,Mountain,South Central,New Mexico,Roosevelt,Texas,Cochran,656.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Oklahoma,Beaver,Kansas,Meade,1202.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Oklahoma,Beaver,Texas,Ochiltree,1390.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Texas,Cass,Arkansas,Miller,1805.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Texas,Jefferson,Louisiana,Cameron,796.0,
1996.0,Nat Gas P L Co Of America,South Central,Mountain,Texas,Cochran,New Mexico,Roosevelt,550.0,
1996.0,Nat Gas P L Co Of America,South Central,Intra-regional,Texas,Wheeler,Oklahoma,Beckham,1413.0,
1996.0,National Fuel Gas Supply Co,Northeast,Intra-regional,New York,Allegany,Pennsylvania,Potter,321.0,
1996.0,National Fuel Gas Supply Co,Northeast,Intra-regional,New York,Steuben,Pennsylvania,Potter,116.0,
1996.0,National Fuel Gas Supply Co,Northeast,Intra-regional,Pennsylvania,Potter,New York,Steuben,116.0,
1996.0,National Fuel Gas Supply Co,Northeast,Intra-regional,Pennsylvania,Potter,New York,Allegany,321.0,
1996.0,Nautilus Pipeline Co,Gulf of Mexico,South Central,Gulf of Mexico,Ship Shoal 207,Louisiana,St. Mary,0.0,
1996.0,NOARK Pipeline System,South Central,Midwest,Arkansas,Clay,Missouri,Dunklin,35.0,
1996.0,Nora Transmission Co,Midwest,Northeast,Kentucky,Pike,Virginia,Wise,50.0,
1996.0,Norse Pipeline Co,Northeast,Intra-regional,New York,Chautauqua,Pennsylvania,Warren,2.0,
1996.0,Norse Pipeline Co,Northeast,Intra-regional,Pennsylvania,Warren,New York,Chautauqua,10.0,
1996.0,North Baja Pipeline Co,Mountain,Pacific,Arizona,La Paz,California,Riverside,0.0,
1996.0,North Baja Pipeline Co,Pacific,Mountain,California,,Arizona,La Paz,0.0,
1996.0,North Baja Pipeline Co,Pacific,Mountain,California,Riverside,Arizona,La Paz,0.0,
1996.0,North Baja Pipeline Co,Pacific,Mexico,California,Riverside,Mexico,Baja California,0.0,
1996.0,North Baja Pipeline Co,Mexico,Pacific,Mexico,Baja California,California,Riverside,0.0,
1996.0,North Country P L Co,Canada,Northeast,Ontario,Ontario,New York,Franklin,56.0,
1996.0,North Shore Gas Co,Midwest,Intra-regional,Illinois,Lake,Wisconsin,Kenosha,0.0,
1996.0,Northern Border Pipeline Co,Midwest,Intra-regional,Illinois,Will,Indiana,Lake,0.0,
1996.0,Northern Border Pipeline Co,Midwest,Intra-regional,Iowa,Scott,Illinois,Rock Island,0.0,
1996.0,Northern Border Pipeline Co,Midwest,Intra-regional,Minnesota,Martin,Iowa,Kossuth,1575.0,
1996.0,Northern Border Pipeline Co,Mountain,Intra-regional,Montana,Roosevelt,North Dakota,Williams,1480.0,
1996.0,Northern Border Pipeline Co,Mountain,Intra-regional,North Dakota,Mcintosh,South Dakota,Mcpherson,1675.0,
1996.0,Northern Border Pipeline Co,Canada,Mountain,Saskatchewan,Saskatchewan,Montana,Phillips,1489.0,
1996.0,Northern Border Pipeline Co,Mountain,Midwest,South Dakota,Deuel,Minnesota,Lincoln,1655.0,
1996.0,Northern Natural Gas Co,Midwest,Intra-regional,Illinois,Jo Daviess,Wisconsin,Lafayette,335.0,
1996.0,Northern Natural Gas Co,Midwest,Intra-regional,Iowa,Dubuque,Illinois,Jo Daviess,575.0,
1996.0,Northern Natural Gas Co,Midwest,Intra-regional,Iowa,Worth,Minnesota,Freeborn,1378.0,
1996.0,Northern Natural Gas Co,Midwest,Mountain,Iowa,Lyon,South Dakota,Lincoln,78.0,
1996.0,Northern Natural Gas Co,South Central,Mountain,Kansas,Washington,Nebraska,Jefferson,2050.0,
1996.0,Northern Natural Gas Co,Midwest,Intra-regional,Minnesota,Chisago,Wisconsin,Burnett,200.0,
1996.0,Northern Natural Gas Co,Mountain,Midwest,Nebraska,Dakota,Iowa,Woodbury,1815.0,
1996.0,Northern Natural Gas Co,Mountain,Intra-regional,Nebraska,Dakota,South Dakota,Union,125.0,
1996.0,Northern Natural Gas Co,Mountain,South Central,New Mexico,Lea,Texas,Winkler,245.0,
1996.0,Northern Natural Gas Co,South Central,Intra-regional,Oklahoma,Harper,Kansas,Clark,1566.0,
1996.0,Northern Natural Gas Co,South Central,Intra-regional,Oklahoma,Roger Mills,Texas,Hemphill,913.0,
1996.0,Northern Natural Gas Co,Mountain,Midwest,South Dakota,Lincoln,Iowa,Lyon,20.0,
1996.0,Northern Natural Gas Co,Mountain,Midwest,South Dakota,Moody,Minnesota,Pipestone,20.0,
1996.0,Northern Natural Gas Co,Mountain,Intra-regional,South Dakota,Union,Nebraska,Dakota,125.0,
1996.0,Northern Natural Gas Co,South Central,Intra-regional,Texas,Hemphill,Oklahoma,Roger Mills,1230.0,
1996.0,Northern Natural Gas Co,Midwest,Intra-regional,Wisconsin,Iron,Michigan,Gogebic,82.0,
1996.0,Northwest Pipeline Corp,Canada,Pacific,British Columbia,British Columbia,Washington,Whatcom,1100.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Colorado,Rio Blanco,Utah,Uintah,158.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Idaho,Owyhee,Nevada,Elko,158.0,
1996.0,Northwest Pipeline Corp,Mountain,Pacific,Idaho,Payette,Oregon,Malheur,254.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Idaho,Bear Lake,Utah,Rich,298.0,
1996.0,Northwest Pipeline Corp,Pacific,Mountain,Oregon,Malheur,Idaho,Payette,481.0,
1996.0,Northwest Pipeline Corp,Pacific,Intra-regional,Oregon,Columbia,Washington,Cowlitz,657.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Utah,San Juan,Colorado,San Miguel,337.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Utah,Rich,Idaho,Bear Lake,444.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Utah,Rich,Wyoming,Lincoln,360.0,
1996.0,Northwest Pipeline Corp,Pacific,Canada,Washington,Whatcom,British Columbia,British Columbia,0.0,
1996.0,Northwest Pipeline Corp,Pacific,Mountain,Washington,Whitman,Idaho,Kootena,59.0,
1996.0,Northwest Pipeline Corp,Pacific,Intra-regional,Washington,Cowlitz,Oregon,Columbia,1289.0,
1996.0,Northwest Pipeline Corp,Mountain,Intra-regional,Wyoming,Lincoln,Utah,Rich,430.0,
1996.0,Northwestern Energy Co,Mountain,Intra-regional,Wyoming,Park,Montana,Carbon,2.0,
1996.0,ONEOK WesTex Transmission,South Central,Mexico,Texas,El Paso,Mexico,Chihuahua,90.0,
1996.0,Ozark Gas Tranmission LLC,South Central,Intra-regional,Oklahoma,Le Flore,Arkansas,Sebastian,170.0,
1996.0,Pacific  Interstate Offshore Co,Pacific,Intra-regional,California,Offshore Pacific,California,Santa Barbara,60.0,
1996.0,Paiute Pipeline Co,Mountain,Pacific,Nevada,Douglas,California,El Dorado,30.0,
1996.0,Panhandle Eastern P L Co,Midwest,Intra-regional,Illinois,Edgar,Indiana,Vermillion,1573.0,
1996.0,Panhandle Eastern P L Co,Midwest,Northeast,Indiana,Randolph,Ohio,Darke,1314.0,
1996.0,Panhandle Eastern P L Co,South Central,Mountain,Kansas,Morton,Colorado,Baca,45.0,
1996.0,Panhandle Eastern P L Co,South Central,Midwest,Kansas,Miami,Missouri,Cass,1559.0,
1996.0,Panhandle Eastern P L Co,Midwest,Canada,Michigan,Wayne,Ontario,Ontario,150.0,
1996.0,Panhandle Eastern P L Co,Midwest,Intra-regional,Missouri,Pike,Illinois,Pike,1422.0,
1996.0,Panhandle Eastern P L Co,Northeast,Midwest,Ohio,Preble,Indiana,Wayne,150.0,
1996.0,Panhandle Eastern P L Co,Northeast,Midwest,Ohio,Fulton,Michigan,Lenawee,960.0,
1996.0,Panhandle Eastern P L Co,South Central,Intra-regional,Oklahoma,Texas,Kansas,Morton,1395.0,
1996.0,Panhandle Eastern P L Co,South Central,Intra-regional,Texas,Hansford,Oklahoma,Texas,445.0,
1996.0,Panther Interstate Pipeline Energy Fish Hook,Gulf of Mexico,South Central,Gulf of Mexico,High Island Area,Texas,Jefferson,150.0,
1996.0,Penn Jersey Pipeline Co,Northeast,Intra-regional,Pennsylvania,Northhampton,New Jersey,Warren,10.0,
1996.0,Penn York Energy Corp,Northeast,Intra-regional,New York,Allegany,Pennsylvania,Potter,60.0,
1996.0,Penn York Energy Corp,Northeast,Intra-regional,Pennsylvania,Potter,New York,Allegany,95.0,
1996.0,Peridido Norte,Gulf of Mexico,Intra-regional,Gulf of Mexico - Deepwater,Alimos Canyon,Gulf of Mexico,East Breaks 602,0.0,
1996.0,Portland Gas Trans Co,Northeast,Intra-regional,Maine,Oxford,New Hampshire,Coos,0.0,
1996.0,Portland Gas Trans Co,Northeast,Intra-regional,New Hampshire,Coos,Maine,Oxford,31.0,
1996.0,Portland Gas Trans Co,Northeast,Canada,New Hampshire,Coos,Quebec,Quebec,0.0,
1996.0,Portland Gas Trans Co,Canada,Northeast,Quebec,Quebec,New Hampshire,Coos,0.0,
1996.0,Questar P L Co,Mountain,Intra-regional,Colorado,Rio Blanco,Utah,Uintah,255.0,
1996.0,Questar P L Co,Mountain,Intra-regional,Colorado,Moffat,Wyoming,Sweetwater,165.0,
1996.0,Questar P L Co,Mountain,Intra-regional,Utah,Uintah,Colorado,Rio Blanco,23.0,
1996.0,Questar P L Co,Mountain,Intra-regional,Utah,Daggett,Wyoming,Sweetwater,269.0,
1996.0,Questar P L Co,Mountain,Intra-regional,Wyoming,Sweetwater,Colorado,Moffat,144.8,
1996.0,Questar P L Co,Mountain,Intra-regional,Wyoming,Summit,Utah,Uinta,1072.0,Questar Lines 1&13 Expansion FERC Docket CP96-627
1996.0,Questar Southern Trails Pipeline Co,Mountain,Pacific,Arizona,Mohave,California,San Bernardino,0.0,
1996.0,Questar Southern Trails Pipeline Co,Mountain,Intra-regional,New Mexico,San Juan,Arizona,Apache,0.0,
1996.0,Raton Gas Transmission Co,Mountain,Intra-regional,Colorado,Las Animas,New Mexico,Colfax,10.0,
1996.0,Rockies Express Pipeline,Mountain,Intra-regional,Colorado,Sedgwick,Nebraska,Perkins,0.0,
1996.0,Rockies Express Pipeline,Mountain,Intra-regional,Colorado,Weld,Wyoming,Larimie,0.0,
1996.0,Rockies Express Pipeline,Midwest,Intra-regional,Illinois,Edgar,Indiana,Vermillion,0.0,
1996.0,Rockies Express Pipeline,Midwest,Northeast,Indiana,Franklin,Ohio,Butler,0.0,
1996.0,Rockies Express Pipeline,South Central,Midwest,Kansas,Doniphan,Missouri,Buchanan,0.0,
1996.0,Rockies Express Pipeline,Midwest,Intra-regional,Missouri,Pike,Illinois,Pike,0.0,
1996.0,Rockies Express Pipeline,Mountain,Intra-regional,Nebraska,Kimball,Colorado,Logon,0.0,
1996.0,Rockies Express Pipeline,Mountain,South Central,Nebraska,Gage,Kansas,Marshall,0.0,
1996.0,Rockies Express Pipeline,Mountain,Intra-regional,Wyoming,Laramie,Colorado,Weld,0.0,
1996.0,Rockies Express Pipeline,Mountain,Intra-regional,Wyoming,Laramie,Nebraska,Kimball,0.0,
1996.0,Ruby Pipeline LLC,Mountain,Pacific,Nevada,Washoe,Oregon,Lake,0.0,
1996.0,Ruby Pipeline LLC,Mountain,Intra-regional,Utah,Box Elder,Nevada,Elko,0.0,
1996.0,Ruby Pipeline LLC,Mountain,Intra-regional,Wyoming,Uinta,Utah,Rich,0.0,
1996.0,Sabine LLC,South Central,Intra-regional,Louisiana,Cameron,Texas,Orange,140.0,
1996.0,Sabine LLC,South Central,Intra-regional,Texas,Orange,Louisiana,Cameron,130.0,
1996.0,San Diego Gas & Electric Co,Pacific,Mexico,California,San Diego,Mexico,Baja Calif. Norte,0.0,
1996.0,Sea Robin Pipeline Co,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Louisiana,Vermilion,1046.0,
1996.0,Seahawk,Gulf of Mexico,Intra-regional,Gulf of Mexico - Deepwater,East Breaks 602,Gulf of Mexico,BAA 538,360.0,
1996.0,Shoshone Pipeline Co,Mountain,Intra-regional,Wyoming,Park,Montana,Carbon,0.0,
1996.0,Sierra Production Co,Canada,Mountain,Alberta,Saskatchewan,Montana,Toole,0.0,
1996.0,Southeast Supply Header Pipeline,South Central,Intra-regional,Louisiana,Madison,Mississippi,Warren,0.0,
1996.0,Southeast Supply Header Pipeline,South Central,Intra-regional,Mississippi,Jackson,Alabama,Mobile,0.0,
1996.0,Southern California Gas Co,Pacific,Mexico,California,Imperial,Mexico,Baja Calif. Norte,0.0,
1996.0,Southern Natural Gas Co,South Central,Southeast,Alabama,Russell,Georgia,Muscogee,1662.0,
1996.0,Southern Natural Gas Co,Southeast,Intra-regional,Georgia,Decatur,Florida,Gadsden,56.0,
1996.0,Southern Natural Gas Co,Southeast,Intra-regional,Georgia,Richmond,South Carolina,Aiken,221.0,
1996.0,Southern Natural Gas Co,Southeast,Midwest,Georgia,Catoosa,Tennessee,Hamilton,56.0,
1996.0,Southern Natural Gas Co,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Louisiana,Plaquemines,650.0,
1996.0,Southern Natural Gas Co,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Texas,Brazoria,0.0,
1996.0,Southern Natural Gas Co,South Central,Intra-regional,Louisiana,East Carroll,Mississippi,Issaquena,1661.0,
1996.0,Southern Natural Gas Co,South Central,Intra-regional,Mississippi,Lauderdale,Alabama,Choctaw,2250.0,
1996.0,Southern Natural Gas Co,South Central,Intra-regional,Texas,Shelby,Louisiana,De Soto,110.0,
1996.0,Southern Pines Energy Center,South Central,Intra-regional,Mississippi,Greene,Alabama,Mobile,0.0,
1996.0,Southern Star Central Gas PL Co,Mountain,South Central,Colorado,Yuma,Kansas,Cheyenne,186.0,
1996.0,Southern Star Central Gas PL Co,South Central,Midwest,Kansas,Leavenworth,Missouri,Platte,972.0,
1996.0,Southern Star Central Gas PL Co,South Central,Mountain,Kansas,Brown,Nebraska,Richardson,6.0,
1996.0,Southern Star Central Gas PL Co,South Central,Intra-regional,Kansas,Barber,Oklahoma,Woods,259.0,
1996.0,Southern Star Central Gas PL Co,South Central,Intra-regional,Oklahoma,Osage,Kansas,Cowley,401.0,
1996.0,Southern Star Central Gas PL Co,South Central,Intra-regional,Oklahoma,Washington,Kansas,Montgomery,496.0,
1996.0,Southern Star Central Gas PL Co,South Central,Midwest,Oklahoma,Ottawa,Missouri,Newton,47.0,
1996.0,Southern Star Central Gas PL Co,South Central,Intra-regional,Texas,Hemphill,Oklahoma,Ellis,120.0,
1996.0,Southern Star Central Gas PL Co,Mountain,Intra-regional,Wyoming,Laramie,Colorado,Larimer,178.0,
1996.0,Southwest Gas Transmission Co,Mountain,Intra-regional,Arizona,Mohave,Nevada,Clark,165.0,
1996.0,St Lawrence Gas,Canada,Northeast,Ontario,Ontario,New York,St Lawrence,62.0,
1996.0,Stingray Pipeline Co,Gulf of Mexico,South Central,Gulf of Mexico,Gulf Of Mexico,Louisiana,Cameron,560.0,
1996.0,Sumas Cascade PL Co,Canada,Pacific,British Columbia,British Columbia,Washington,Whatcom,120.0,
1996.0,Sumas Energy Usa Inc,Canada,Pacific,British Columbia,British Columbia,Washington,Whatcom,45.0,
1996.0,Sumas International Pl Co,Canada,Pacific,British Columbia,British Columbia,Washington,Whatcom,225.0,
1996.0,Tallgrass Interstate Gas Transmission,Mountain,South Central,Colorado,Yuma,Kansas,Cheyenne,20.0,
1996.0,Tallgrass Interstate Gas Transmission,Mountain,Intra-regional,Colorado,Logan,Nebraska,Cheyenne,40.0,
1996.0,Tallgrass Interstate Gas Transmission,South Central,Midwest,Kansas,Miami,Missouri,Cass,0.0,
1996.0,Tallgrass Interstate Gas Transmission,South Central,Mountain,Kansas,Decatur,Nebraska,Red Wallow,210.0,
1996.0,Tallgrass Interstate Gas Transmission,South Central,Intra-regional,Kansas,Seward,Oklahoma,Texas,5.0,
1996.0,Tallgrass Interstate Gas Transmission,Mountain,Intra-regional,Nebraska,Cheyenne,Colorado,Logan,96.5,
1996.0,Tallgrass Interstate Gas Transmission,Mountain,South Central,Nebraska,Dundy,Kansas,Rawlins,40.0,
1996.0,Tallgrass Interstate Gas Transmission,South Central,Intra-regional,Oklahoma,Roger Mills,Texas,Hemphill,35.0,
1996.0,Tallgrass Interstate Gas Transmission,South Central,Intra-regional,Texas,Hemphill,Oklahoma,Roger Mills,135.0,
